"","CNames","SUNSID","Acres","BUFF_DIST","Method","People","Start","Buffer","Area"
"237","Buff03km","PAN09",319.5,300,"Census Population",2191.54625598064,"Footprint","Buffer 0.3km","Full Buffer"
"238","Buff03km","PAN09",319.5,300,"Parcel Building Count",969,"Footprint","Buffer 0.3km","Full Buffer"
"239","Buff03km","PAN09",319.5,300,"Residential Parcels",719,"Footprint","Buffer 0.3km","Full Buffer"
"240","Buff03km","PAN09",319.5,300,"All Parcels",1144,"Footprint","Buffer 0.3km","Full Buffer"
"241","Buff03km","PAN10",0.140000000596046,300,"Landscan Sum",245,"Footprint","Buffer 0.3km","Full Buffer"
"242","Buff03km","PAN10",0.140000000596046,300,"Census Population",189.538343956304,"Footprint","Buffer 0.3km","Full Buffer"
"243","Buff03km","PAN10",0.140000000596046,300,"Parcel Building Count",86,"Footprint","Buffer 0.3km","Full Buffer"
"244","Buff03km","PAN10",0.140000000596046,300,"Residential Parcels",89,"Footprint","Buffer 0.3km","Full Buffer"
"245","Buff03km","PAN10",0.140000000596046,300,"All Parcels",102,"Footprint","Buffer 0.3km","Full Buffer"
"246","Buff03km","PAN11",1089.88000488281,300,"Landscan Sum",1586,"Footprint","Buffer 0.3km","Full Buffer"
"247","Buff03km","PAN11",1089.88000488281,300,"Census Population",2071.93944785022,"Footprint","Buffer 0.3km","Full Buffer"
"248","Buff03km","PAN11",1089.88000488281,300,"Parcel Building Count",1011,"Footprint","Buffer 0.3km","Full Buffer"
"249","Buff03km","PAN11",1089.88000488281,300,"Residential Parcels",475,"Footprint","Buffer 0.3km","Full Buffer"
"250","Buff03km","PAN11",1089.88000488281,300,"All Parcels",1130,"Footprint","Buffer 0.3km","Full Buffer"
"251","Buff03km","PAN12",15.5500001907349,300,"Landscan Sum",504,"Footprint","Buffer 0.3km","Full Buffer"
"252","Buff03km","PAN12",15.5500001907349,300,"Census Population",499.368840821436,"Footprint","Buffer 0.3km","Full Buffer"
"253","Buff03km","PAN12",15.5500001907349,300,"Parcel Building Count",332,"Footprint","Buffer 0.3km","Full Buffer"
"254","Buff03km","PAN12",15.5500001907349,300,"Residential Parcels",281,"Footprint","Buffer 0.3km","Full Buffer"
"255","Buff03km","PAN12",15.5500001907349,300,"All Parcels",395,"Footprint","Buffer 0.3km","Full Buffer"
"256","Buff03km","PAN13",92.4300003051758,300,"Landscan Sum",937,"Footprint","Buffer 0.3km","Full Buffer"
"257","Buff03km","PAN13",92.4300003051758,300,"Census Population",1016.34773684295,"Footprint","Buffer 0.3km","Full Buffer"
"258","Buff03km","PAN13",92.4300003051758,300,"Parcel Building Count",614,"Footprint","Buffer 0.3km","Full Buffer"
"259","Buff03km","PAN13",92.4300003051758,300,"Residential Parcels",587,"Footprint","Buffer 0.3km","Full Buffer"
"260","Buff03km","PAN13",92.4300003051758,300,"All Parcels",695,"Footprint","Buffer 0.3km","Full Buffer"
"261","Buff03km","PAN15",25.25,300,"Landscan Sum",25,"Footprint","Buffer 0.3km","Full Buffer"
"262","Buff03km","PAN15",25.25,300,"Census Population",55.9784515022034,"Footprint","Buffer 0.3km","Full Buffer"
"263","Buff03km","PAN15",25.25,300,"Parcel Building Count",101,"Footprint","Buffer 0.3km","Full Buffer"
"264","Buff03km","PAN15",25.25,300,"Residential Parcels",16,"Footprint","Buffer 0.3km","Full Buffer"
"265","Buff03km","PAN15",25.25,300,"All Parcels",138,"Footprint","Buffer 0.3km","Full Buffer"
"266","Buff03km","PAN16",7.03999996185303,300,"Landscan Sum",298,"Footprint","Buffer 0.3km","Full Buffer"
"267","Buff03km","PAN16",7.03999996185303,300,"Census Population",209.493572625529,"Footprint","Buffer 0.3km","Full Buffer"
"268","Buff03km","PAN16",7.03999996185303,300,"Parcel Building Count",147,"Footprint","Buffer 0.3km","Full Buffer"
"269","Buff03km","PAN16",7.03999996185303,300,"Residential Parcels",138,"Footprint","Buffer 0.3km","Full Buffer"
"270","Buff03km","PAN16",7.03999996185303,300,"All Parcels",224,"Footprint","Buffer 0.3km","Full Buffer"
"271","Buff03km","PAN17",4.48000001907349,300,"Landscan Sum",281,"Footprint","Buffer 0.3km","Full Buffer"
"272","Buff03km","PAN17",4.48000001907349,300,"Census Population",342.399860269721,"Footprint","Buffer 0.3km","Full Buffer"
"273","Buff03km","PAN17",4.48000001907349,300,"Parcel Building Count",176,"Footprint","Buffer 0.3km","Full Buffer"
"274","Buff03km","PAN17",4.48000001907349,300,"Residential Parcels",172,"Footprint","Buffer 0.3km","Full Buffer"
"275","Buff03km","PAN17",4.48000001907349,300,"All Parcels",192,"Footprint","Buffer 0.3km","Full Buffer"
"276","Buff03km","PAN19",5.59999990463257,300,"Landscan Sum",76,"Footprint","Buffer 0.3km","Full Buffer"
"277","Buff03km","PAN19",5.59999990463257,300,"Census Population",82.3144951532938,"Footprint","Buffer 0.3km","Full Buffer"
"278","Buff03km","PAN19",5.59999990463257,300,"Parcel Building Count",59,"Footprint","Buffer 0.3km","Full Buffer"
"279","Buff03km","PAN19",5.59999990463257,300,"Residential Parcels",46,"Footprint","Buffer 0.3km","Full Buffer"
"280","Buff03km","PAN19",5.59999990463257,300,"All Parcels",123,"Footprint","Buffer 0.3km","Full Buffer"
"281","Buff03km","PAR01",25.5,300,"Landscan Sum",394,"Footprint","Buffer 0.3km","Full Buffer"
"282","Buff03km","PAR01",25.5,300,"Census Population",374.742753213354,"Footprint","Buffer 0.3km","Full Buffer"
"283","Buff03km","PAR01",25.5,300,"Parcel Building Count",220,"Footprint","Buffer 0.3km","Full Buffer"
"284","Buff03km","PAR01",25.5,300,"Residential Parcels",158,"Footprint","Buffer 0.3km","Full Buffer"
"285","Buff03km","PAR01",25.5,300,"All Parcels",228,"Footprint","Buffer 0.3km","Full Buffer"
"286","Buff03km","PAR02",9.5,300,"Landscan Sum",293,"Footprint","Buffer 0.3km","Full Buffer"
"287","Buff03km","PAR02",9.5,300,"Census Population",387.736618243078,"Footprint","Buffer 0.3km","Full Buffer"
"288","Buff03km","PAR02",9.5,300,"Parcel Building Count",197,"Footprint","Buffer 0.3km","Full Buffer"
"289","Buff03km","PAR02",9.5,300,"Residential Parcels",173,"Footprint","Buffer 0.3km","Full Buffer"
"290","Buff03km","PAR02",9.5,300,"All Parcels",235,"Footprint","Buffer 0.3km","Full Buffer"
"291","Buff03km","PAR03",253.940002441406,300,"Landscan Sum",1303,"Footprint","Buffer 0.3km","Full Buffer"
"292","Buff03km","PAR03",253.940002441406,300,"Census Population",1425.43227545768,"Footprint","Buffer 0.3km","Full Buffer"
"293","Buff03km","PAR03",253.940002441406,300,"Parcel Building Count",710,"Footprint","Buffer 0.3km","Full Buffer"
"294","Buff03km","PAR03",253.940002441406,300,"Residential Parcels",539,"Footprint","Buffer 0.3km","Full Buffer"
"295","Buff03km","PAR03",253.940002441406,300,"All Parcels",760,"Footprint","Buffer 0.3km","Full Buffer"
"296","Buff03km","PAR04",0.589999973773956,300,"Landscan Sum",72,"Footprint","Buffer 0.3km","Full Buffer"
"297","Buff03km","PAR04",0.589999973773956,300,"Census Population",92.9301256548103,"Footprint","Buffer 0.3km","Full Buffer"
"298","Buff03km","PAR04",0.589999973773956,300,"Parcel Building Count",32,"Footprint","Buffer 0.3km","Full Buffer"
"299","Buff03km","PAR04",0.589999973773956,300,"Residential Parcels",38,"Footprint","Buffer 0.3km","Full Buffer"
"300","Buff03km","PAR04",0.589999973773956,300,"All Parcels",47,"Footprint","Buffer 0.3km","Full Buffer"
"301","Buff03km","PAR05",28.4699993133545,300,"Landscan Sum",117,"Footprint","Buffer 0.3km","Full Buffer"
"302","Buff03km","PAR05",28.4699993133545,300,"Census Population",157.903222572896,"Footprint","Buffer 0.3km","Full Buffer"
"303","Buff03km","PAR05",28.4699993133545,300,"Parcel Building Count",118,"Footprint","Buffer 0.3km","Full Buffer"
"304","Buff03km","PAR05",28.4699993133545,300,"Residential Parcels",87,"Footprint","Buffer 0.3km","Full Buffer"
"305","Buff03km","PAR05",28.4699993133545,300,"All Parcels",121,"Footprint","Buffer 0.3km","Full Buffer"
"306","Buff03km","PAR06",23.9400005340576,300,"Landscan Sum",334,"Footprint","Buffer 0.3km","Full Buffer"
"307","Buff03km","PAR06",23.9400005340576,300,"Census Population",414.216025615156,"Footprint","Buffer 0.3km","Full Buffer"
"308","Buff03km","PAR06",23.9400005340576,300,"Parcel Building Count",236,"Footprint","Buffer 0.3km","Full Buffer"
"309","Buff03km","PAR06",23.9400005340576,300,"Residential Parcels",167,"Footprint","Buffer 0.3km","Full Buffer"
"310","Buff03km","PAR06",23.9400005340576,300,"All Parcels",246,"Footprint","Buffer 0.3km","Full Buffer"
"311","Buff03km","PSJ02",96,300,"Landscan Sum",212,"Footprint","Buffer 0.3km","Full Buffer"
"312","Buff03km","PSJ02",96,300,"Census Population",484.708529749187,"Footprint","Buffer 0.3km","Full Buffer"
"313","Buff03km","PSJ02",96,300,"Parcel Building Count",283,"Footprint","Buffer 0.3km","Full Buffer"
"314","Buff03km","PSJ02",96,300,"Residential Parcels",279,"Footprint","Buffer 0.3km","Full Buffer"
"315","Buff03km","PSJ02",96,300,"All Parcels",451,"Footprint","Buffer 0.3km","Full Buffer"
"316","Buff03km","PSJ03",13.0200004577637,300,"Landscan Sum",94,"Footprint","Buffer 0.3km","Full Buffer"
"317","Buff03km","PSJ03",13.0200004577637,300,"Census Population",227.559745462652,"Footprint","Buffer 0.3km","Full Buffer"
"318","Buff03km","PSJ03",13.0200004577637,300,"Parcel Building Count",88,"Footprint","Buffer 0.3km","Full Buffer"
"319","Buff03km","PSJ03",13.0200004577637,300,"Residential Parcels",95,"Footprint","Buffer 0.3km","Full Buffer"
"320","Buff03km","PSJ03",13.0200004577637,300,"All Parcels",125,"Footprint","Buffer 0.3km","Full Buffer"
"321","Buff03km","SPR01",16.7299995422363,300,"Landscan Sum",381,"Footprint","Buffer 0.3km","Full Buffer"
"322","Buff03km","SPR01",16.7299995422363,300,"Census Population",310.919837508041,"Footprint","Buffer 0.3km","Full Buffer"
"323","Buff03km","SPR01",16.7299995422363,300,"Parcel Building Count",149,"Footprint","Buffer 0.3km","Full Buffer"
"324","Buff03km","SPR01",16.7299995422363,300,"Residential Parcels",115,"Footprint","Buffer 0.3km","Full Buffer"
"325","Buff03km","SPR01",16.7299995422363,300,"All Parcels",167,"Footprint","Buffer 0.3km","Full Buffer"
"326","Buff03km","SPR02",84.2300033569336,300,"Landscan Sum",1326,"Footprint","Buffer 0.3km","Full Buffer"
"327","Buff03km","SPR02",84.2300033569336,300,"Census Population",1189.66824368247,"Footprint","Buffer 0.3km","Full Buffer"
"328","Buff03km","SPR02",84.2300033569336,300,"Parcel Building Count",509,"Footprint","Buffer 0.3km","Full Buffer"
"329","Buff03km","SPR02",84.2300033569336,300,"Residential Parcels",466,"Footprint","Buffer 0.3km","Full Buffer"
"330","Buff03km","SPR02",84.2300033569336,300,"All Parcels",542,"Footprint","Buffer 0.3km","Full Buffer"
"331","Buff03km","TYN01",675.190002441406,300,"Landscan Sum",0,"Footprint","Buffer 0.3km","Full Buffer"
"332","Buff03km","TYN01",675.190002441406,300,"Census Population",2.16460412117086,"Footprint","Buffer 0.3km","Full Buffer"
"333","Buff03km","TYN01",675.190002441406,300,"Parcel Building Count",0,"Footprint","Buffer 0.3km","Full Buffer"
"334","Buff03km","TYN01",675.190002441406,300,"Residential Parcels",0,"Footprint","Buffer 0.3km","Full Buffer"
"335","Buff03km","TYN01",675.190002441406,300,"All Parcels",1,"Footprint","Buffer 0.3km","Full Buffer"
"336","Buff03km","TYN02",46.810001373291,300,"Landscan Sum",0,"Footprint","Buffer 0.3km","Full Buffer"
"337","Buff03km","TYN02",46.810001373291,300,"Census Population",0.324860380302927,"Footprint","Buffer 0.3km","Full Buffer"
"338","Buff03km","TYN02",46.810001373291,300,"Parcel Building Count",0,"Footprint","Buffer 0.3km","Full Buffer"
"339","Buff03km","TYN02",46.810001373291,300,"Residential Parcels",0,"Footprint","Buffer 0.3km","Full Buffer"
"340","Buff03km","TYN02",46.810001373291,300,"All Parcels",3,"Footprint","Buffer 0.3km","Full Buffer"
"341","Buff03km","TYN03",116.209999084473,300,"Landscan Sum",0,"Footprint","Buffer 0.3km","Full Buffer"
"342","Buff03km","TYN03",116.209999084473,300,"Census Population",0,"Footprint","Buffer 0.3km","Full Buffer"
"343","Buff03km","TYN03",116.209999084473,300,"Parcel Building Count",0,"Footprint","Buffer 0.3km","Full Buffer"
"344","Buff03km","TYN03",116.209999084473,300,"Residential Parcels",0,"Footprint","Buffer 0.3km","Full Buffer"
"345","Buff03km","TYN03",116.209999084473,300,"All Parcels",2,"Footprint","Buffer 0.3km","Full Buffer"
"346","Buff03km","TYN04",588.549987792969,300,"Landscan Sum",0,"Footprint","Buffer 0.3km","Full Buffer"
"347","Buff03km","TYN04",588.549987792969,300,"Census Population",0,"Footprint","Buffer 0.3km","Full Buffer"
"348","Buff03km","TYN04",588.549987792969,300,"Parcel Building Count",0,"Footprint","Buffer 0.3km","Full Buffer"
"349","Buff03km","TYN04",588.549987792969,300,"Residential Parcels",0,"Footprint","Buffer 0.3km","Full Buffer"
"350","Buff03km","TYN04",588.549987792969,300,"All Parcels",2,"Footprint","Buffer 0.3km","Full Buffer"
"351","Buff03km","TYN05",53.5800018310547,300,"Landscan Sum",0,"Footprint","Buffer 0.3km","Full Buffer"
"352","Buff03km","TYN05",53.5800018310547,300,"Census Population",0,"Footprint","Buffer 0.3km","Full Buffer"
"353","Buff03km","TYN05",53.5800018310547,300,"Parcel Building Count",0,"Footprint","Buffer 0.3km","Full Buffer"
"354","Buff03km","TYN05",53.5800018310547,300,"Residential Parcels",0,"Footprint","Buffer 0.3km","Full Buffer"
"355","Buff03km","TYN05",53.5800018310547,300,"All Parcels",1,"Footprint","Buffer 0.3km","Full Buffer"
"356","Buff03km","TYN06",149.149993896484,300,"Landscan Sum",0,"Footprint","Buffer 0.3km","Full Buffer"
"357","Buff03km","TYN06",149.149993896484,300,"Census Population",0.0698917951271221,"Footprint","Buffer 0.3km","Full Buffer"
"358","Buff03km","TYN06",149.149993896484,300,"Parcel Building Count",0,"Footprint","Buffer 0.3km","Full Buffer"
"359","Buff03km","TYN06",149.149993896484,300,"Residential Parcels",0,"Footprint","Buffer 0.3km","Full Buffer"
"360","Buff03km","TYN06",149.149993896484,300,"All Parcels",2,"Footprint","Buffer 0.3km","Full Buffer"
"361","Buff05km","APA01",0.680000007152557,500,"Landscan Sum",312,"Footprint","Buffer 0.5km","Full Buffer"
"362","Buff05km","APA01",0.680000007152557,500,"Census Population",507.219783920554,"Footprint","Buffer 0.5km","Full Buffer"
"363","Buff05km","APA01",0.680000007152557,500,"Parcel Building Count",240,"Footprint","Buffer 0.5km","Full Buffer"
"364","Buff05km","APA01",0.680000007152557,500,"Residential Parcels",226,"Footprint","Buffer 0.5km","Full Buffer"
"365","Buff05km","APA01",0.680000007152557,500,"All Parcels",376,"Footprint","Buffer 0.5km","Full Buffer"
"366","Buff05km","APA02",27.8899993896484,500,"Landscan Sum",133,"Footprint","Buffer 0.5km","Full Buffer"
"367","Buff05km","APA02",27.8899993896484,500,"Census Population",376.13827615542,"Footprint","Buffer 0.5km","Full Buffer"
"368","Buff05km","APA02",27.8899993896484,500,"Parcel Building Count",331,"Footprint","Buffer 0.5km","Full Buffer"
"369","Buff05km","APA02",27.8899993896484,500,"Residential Parcels",281,"Footprint","Buffer 0.5km","Full Buffer"
"370","Buff05km","APA02",27.8899993896484,500,"All Parcels",537,"Footprint","Buffer 0.5km","Full Buffer"
"371","Buff05km","APA03",5.84999990463257,500,"Landscan Sum",64,"Footprint","Buffer 0.5km","Full Buffer"
"372","Buff05km","APA03",5.84999990463257,500,"Census Population",243.683418654346,"Footprint","Buffer 0.5km","Full Buffer"
"373","Buff05km","APA03",5.84999990463257,500,"Parcel Building Count",344,"Footprint","Buffer 0.5km","Full Buffer"
"374","Buff05km","APA03",5.84999990463257,500,"Residential Parcels",211,"Footprint","Buffer 0.5km","Full Buffer"
"375","Buff05km","APA03",5.84999990463257,500,"All Parcels",458,"Footprint","Buffer 0.5km","Full Buffer"
"376","Buff05km","APA04",2.38000011444092,500,"Landscan Sum",40,"Footprint","Buffer 0.5km","Full Buffer"
"377","Buff05km","APA04",2.38000011444092,500,"Census Population",116.369712412626,"Footprint","Buffer 0.5km","Full Buffer"
"378","Buff05km","APA04",2.38000011444092,500,"Parcel Building Count",170,"Footprint","Buffer 0.5km","Full Buffer"
"379","Buff05km","APA04",2.38000011444092,500,"Residential Parcels",95,"Footprint","Buffer 0.5km","Full Buffer"
"380","Buff05km","APA04",2.38000011444092,500,"All Parcels",221,"Footprint","Buffer 0.5km","Full Buffer"
"381","Buff05km","APA05",0.740000009536743,500,"Landscan Sum",289,"Footprint","Buffer 0.5km","Full Buffer"
"382","Buff05km","APA05",0.740000009536743,500,"Census Population",532.236073629707,"Footprint","Buffer 0.5km","Full Buffer"
"383","Buff05km","APA05",0.740000009536743,500,"Parcel Building Count",202,"Footprint","Buffer 0.5km","Full Buffer"
"384","Buff05km","APA05",0.740000009536743,500,"Residential Parcels",213,"Footprint","Buffer 0.5km","Full Buffer"
"385","Buff05km","APA05",0.740000009536743,500,"All Parcels",319,"Footprint","Buffer 0.5km","Full Buffer"
"386","Buff05km","APA06",1.28999996185303,500,"Landscan Sum",271,"Footprint","Buffer 0.5km","Full Buffer"
"387","Buff05km","APA06",1.28999996185303,500,"Census Population",502.868061079041,"Footprint","Buffer 0.5km","Full Buffer"
"388","Buff05km","APA06",1.28999996185303,500,"Parcel Building Count",285,"Footprint","Buffer 0.5km","Full Buffer"
"389","Buff05km","APA06",1.28999996185303,500,"Residential Parcels",272,"Footprint","Buffer 0.5km","Full Buffer"
"390","Buff05km","APA06",1.28999996185303,500,"All Parcels",359,"Footprint","Buffer 0.5km","Full Buffer"
"391","Buff05km","APA07",1.12000000476837,500,"Landscan Sum",84,"Footprint","Buffer 0.5km","Full Buffer"
"392","Buff05km","APA07",1.12000000476837,500,"Census Population",352.427600888424,"Footprint","Buffer 0.5km","Full Buffer"
"393","Buff05km","APA07",1.12000000476837,500,"Parcel Building Count",323,"Footprint","Buffer 0.5km","Full Buffer"
"394","Buff05km","APA07",1.12000000476837,500,"Residential Parcels",257,"Footprint","Buffer 0.5km","Full Buffer"
"395","Buff05km","APA07",1.12000000476837,500,"All Parcels",491,"Footprint","Buffer 0.5km","Full Buffer"
"396","Buff05km","APA08",0.379999995231628,500,"Landscan Sum",112,"Footprint","Buffer 0.5km","Full Buffer"
"397","Buff05km","APA08",0.379999995231628,500,"Census Population",437.865643520412,"Footprint","Buffer 0.5km","Full Buffer"
"398","Buff05km","APA08",0.379999995231628,500,"Parcel Building Count",325,"Footprint","Buffer 0.5km","Full Buffer"
"399","Buff05km","APA08",0.379999995231628,500,"Residential Parcels",321,"Footprint","Buffer 0.5km","Full Buffer"
"400","Buff05km","APA08",0.379999995231628,500,"All Parcels",443,"Footprint","Buffer 0.5km","Full Buffer"
"401","Buff05km","BAY01",674.590026855469,500,"Landscan Sum",133,"Footprint","Buffer 0.5km","Full Buffer"
"402","Buff05km","BAY01",674.590026855469,500,"Census Population",220.544423446571,"Footprint","Buffer 0.5km","Full Buffer"
"403","Buff05km","BAY01",674.590026855469,500,"Parcel Building Count",153,"Footprint","Buffer 0.5km","Full Buffer"
"404","Buff05km","BAY01",674.590026855469,500,"Residential Parcels",125,"Footprint","Buffer 0.5km","Full Buffer"
"405","Buff05km","BAY01",674.590026855469,500,"All Parcels",270,"Footprint","Buffer 0.5km","Full Buffer"
